tradedate,secid,shortname,volume,close,dividends_value,currencyid
2014-11-21,NVTK,Новатэк ао,1239000,458.01,,
2014-11-24,NVTK,Новатэк ао,1154230,450.51,,
2014-11-25,NVTK,Новатэк ао,843240,449.98,,
2014-11-26,NVTK,Новатэк ао,1239780,446.76,,
2014-11-27,NVTK,Новатэк ао,1561330,458.28,,
2014-11-28,NVTK,Новатэк ао,1730830,460.0,,
2014-12-01,NVTK,Новатэк ао,3446880,478.0,,
2014-12-02,NVTK,Новатэк ао,2269570,466.9,,
2014-12-03,NVTK,Новатэк ао,2265720,474.9,,
2014-12-04,NVTK,Новатэк ао,2700300,465.0,,
2014-12-05,NVTK,Новатэк ао,2784490,440.2,,
2014-12-08,NVTK,Новатэк ао,2771450,414.8,,
2014-12-09,NVTK,Новатэк ао,2394740,420.6,,
2014-12-10,NVTK,Новатэк ао,2056480,428.0,,
2014-12-11,NVTK,Новатэк ао,2810890,424.7,,
2014-12-12,NVTK,Новатэк ао,2393870,431.0,,
2014-12-15,NVTK,Новатэк ао,3917310,438.0,,
2014-12-16,NVTK,Новатэк ао,4889380,460.0,,
2014-12-17,NVTK,Новатэк ао,3775370,454.9,,
2014-12-18,NVTK,Новатэк ао,2972260,476.0,,
2014-12-19,NVTK,Новатэк ао,1377020,445.0,,
2014-12-22,NVTK,Новатэк ао,1552900,438.5,,
2014-12-23,NVTK,Новатэк ао,1695620,420.6,,
2014-12-24,NVTK,Новатэк ао,820100,418.5,,
2014-12-25,NVTK,Новатэк ао,544220,413.0,,
2014-12-26,NVTK,Новатэк ао,765320,417.0,,
2014-12-29,NVTK,Новатэк ао,1746550,451.5,,
2014-12-30,NVTK,Новатэк ао,1142110,434.6,,
2015-01-05,NVTK,Новатэк ао,771110,455.5,,
2015-01-06,NVTK,Новатэк ао,706660,476.7,,
2015-01-08,NVTK,Новатэк ао,986820,483.0,,
2015-01-09,NVTK,Новатэк ао,1534450,475.1,,
2015-01-12,NVTK,Новатэк ао,826810,470.7,,
2015-01-13,NVTK,Новатэк ао,699740,489.4,,
2015-01-14,NVTK,Новатэк ао,961550,497.9,,
2015-01-15,NVTK,Новатэк ао,1140610,483.2,,
2015-01-16,NVTK,Новатэк ао,724490,490.0,,
2015-01-19,NVTK,Новатэк ао,1272620,487.0,,
2015-01-20,NVTK,Новатэк ао,1173320,475.0,,
2015-01-21,NVTK,Новатэк ао,1155090,490.4,,
2015-01-22,NVTK,Новатэк ао,1717170,523.7,,
2015-01-23,NVTK,Новатэк ао,1583920,512.0,,
2015-01-26,NVTK,Новатэк ао,1036560,504.0,,
2015-01-27,NVTK,Новатэк ао,867390,505.5,,
2015-01-28,NVTK,Новатэк ао,1438370,488.0,,
2015-01-29,NVTK,Новатэк ао,1387120,480.4,,
2015-01-30,NVTK,Новатэк ао,1240830,460.0,,
2015-02-02,NVTK,Новатэк ао,1690910,472.0,,
2015-02-03,NVTK,Новатэк ао,1177400,482.3,,
2015-02-04,NVTK,Новатэк ао,1355360,478.5,,
2015-02-05,NVTK,Новатэк ао,2018250,500.2,,
2015-02-06,NVTK,Новатэк ао,2405720,522.2,,
2015-02-09,NVTK,Новатэк ао,3411710,527.5,,
2015-02-10,NVTK,Новатэк ао,1230870,520.0,,
2015-02-11,NVTK,Новатэк ао,1213070,530.9,,
2015-02-12,NVTK,Новатэк ао,2606490,539.5,,
2015-02-13,NVTK,Новатэк ао,1103230,543.8,,
2015-02-16,NVTK,Новатэк ао,1096380,524.6,,
2015-02-17,NVTK,Новатэк ао,1596550,522.7,,
